单词,条件,M1-1,無声化,M1-2,無声化,M1-3,無声化,F1-1,無声化,F1-2,無声化,F1-3,無声化,M2-1,無声化,M2-2,無声化,M2-3,無声化,M3-1,無声化,M3-2,無声化,M3-3,無声化,F2-1,無声化,F2-2,無声化,F2-3,無声化,F3-1,無声化,F3-2,無声化,F3-3,無声化
katrak,kat,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,,kat,
katʰlax,katʰ,katʰ,,katʰ,,katʰ,,katʰ,全,katʰ,半,katʰ,全,katʰ,,katʰ,,katʰ,,katʰ,,katʰ,,katʰ,,katʰ,,xatʰ,全,katʰ,,katʰ,,katʰ,全,katʰ,
katʃʰaː,ka+tʃʰ,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,半,ka+tʃʰ,,ka+tʃʰ,半,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,,ka+tʃʰ,半
katʃarlax,ka+tʃ,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,,ka+tʃ,
karkax,kar,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,,kar,
karal,ka+r,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,,ka+r,
kǝntǝx,kǝn,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,
kǝnǝn,kǝ+n,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,,kǝ+n,
kǝŋsrǝx,kǝŋ,kǝn,,kǝŋ,,kǝŋ,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝŋ,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,,kǝn,
kǝwʃiːx,kǝw,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,kǝw,,xǝw,,kǝw,,xǝw,,kǝw,,kǝw,,kǝw,,kǝw,
kǝwǝl,kǝ+w,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,,kǝ+w,
kǝxǝx,kǝ+x,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,,xǝ+x,,xǝ+x,,kǝ+x,,kǝ+x,,无,,kǝ+x,,kǝ+x,,kǝ+x,,kǝ+x,
kǝxlǝːr,kǝx,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,xǝ+l,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,,kǝx,
kǝkǝːrǝx,kǝ+k,kǝ+k,,kǝ+k,,kǝ+k,,kǝ+k,,kǝ+k,,kǝ+k,,无,,无,,无,,xǝx,半,kǝ+k,,xǝx,,kǝ+k,,kǝ+k,,kǝ+k,,kǝ+x,,kǝ+x,,kǝx,半
kǝktǝx,kǝk,kǝk,,kǝk,,kǝk,,无,,无,,kǝk,,kǝk,,kǝk,,kǝk,,kǝk,,kǝk,,kǝk,,无,,无,,无,,kǝk,,kǝk,,kǝk,
kǝmʃix,kǝm,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,,kǝm,
kǝlǝx,kǝ+l,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,ki+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,,kǝ+l,
kǝltʃʰǝx,kǝl,kǝl,,kǝl,,kǝl,,xǝl,,xǝl,,xǝl,,kǝl,,kǝl,,kǝl,,kǝl,,kǝl,,xǝl,,kǝl,,xǝ+l,,xǝ+l,,kǝl,,kǝl,,kǝl,
kǝsǝr,kǝ+s,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,,xǝ+s,,kǝ+s,,kǝ+s,,kǝ+s,
kǝskǝːx,kǝs,kǝs,,kǝs,,kǝs,,kǝs,,kǝs,,kǝs,,kǝs,,kǝs,,kǝs,,xǝs,,kǝs,,kǝs,,kǝs,,kǝs,,xǝs,,kǝs,,kǝs,,kǝs,
kǝʃuːn,kǝ+ʃ,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,xǝ+ʃ,全,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,,kǝ+ʃ,
kǝtʰlǝx,kǝtʰ,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,,kǝtʰ,全
kǝtkǝr,kǝt,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,,kǝt,
kǝtǝs,kǝ+t,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,,kǝ+t,
kǝtʃik,kǝ+tʃ,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,,kǝ+tʃ,
kǝjuːrǝx,kǝ+j,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,,kǝ+j,
kǝrtʃʰlǝx,kǝr,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,,kǝr,
kǝrǝl,kǝ+r,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,,kǝ+r,
kiŋʃix,kiŋ,kin,,kiŋ,,kiŋ,,kiŋ,,kiŋ,,kiŋ,,kin,,kiŋ,,kin,,kin,,kiŋ,,kiŋ,,kiŋ,,kiŋ,,kiŋ,,kiŋ,,kiŋ,,kiŋ,
kintʃlǝx,kin,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,,kin,
kɪlaltʃax,kɪ+l,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,,kɪ+l,
kɪlkar,kɪl,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,,kɪl,
kiʃkǝx,kiʃ,kiʃ,,kiʃ,,kiʃ,,kiʃ,,kiʃ,,kiʃ,,kiʃ,,kiʃ,,kiʃ,,xis,,xis,,xis,,kis,,kiʃ,,xis,,kiʃ,,kis,,kiʃ,全
kirxæː,kir,kir,,kir,,kir,,kir,,kir,,kir,,kir,,kir,,kir,,xir,,xir,,xir,,kir,,kir,,kir,,kir,,kir,,kir,
kɔŋʃɪx,kɔŋ,kɔn,,kɔŋ,,kɔŋ,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔŋ,,kɔŋ,,kɔŋ,,kɔn,,kɔn,,kɔn,
kɔntʃɔix,kɔn,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,,kɔn,
kɔwkɔnɔx,kɔw,kɔ+w,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,,kɔw,
kɔwɔr,kɔ+w,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,,kɔ+w,
kɔxlɔx,kɔx,kɔx,,kɔx,,kɔx,,无,,无,,无,,kɔx,,kɔx,,kɔx,,kɔx,,kɔx,,kɔx,,kɔx,,xɔx,,xɔx,,kɔx,,kɔx,,kɔx,
"kɔktʃʰ ɔː",kɔk,kɔk,,kɔk,,kɔk,,kɔk,,kɔk,,kɔk,,kɔk,,kɔk,,kɔk,半,kɔk,,kɔk,,kɔk,,kɔk,,xɔk,,kɔk,,kɔk,,kɔk,,kɔk,
kɔmtɔx,kɔm,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,,kɔm,
kɔlɔx,kɔ+l,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,,kɔ+l,
kɔtɔix,kɔ+t,kɔ+t,,kɔ+t,,kɔ+t,,kɔ+t,,kɔ+t,,kɔ+t,,kɔ+tʰ,,kɔ+tʰ,,kɔ+tʰ,,kɔ+t,,kɔ+t,,kɔ+t,,kɔ+t,,kɔ+t,,xɔ+t,,kɔ+t,,kɔ+t,,kɔ+t,
kɔtʃʰlɔl,kɔtʃʰ,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,xɔtʃʰ,全,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,,kɔtʃʰ,
kɔtʃkɔr,kɔtʃ,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,,kɔtʃ,
kɔtʃɪːx,kɔ+tʃ,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,,kɔ+tʃ,
kɔjɔmsɔk,kɔ+j,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kɔ+j,
kœrʲlɔx,kœrʲ,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,,kœrʲ,
kɔrɔɪx,kɔ+r,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,,kɔ+r,
kʊnʲax,kʊ+n,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,,kʊ+n,
kʊŋʃɪx,kʊŋ,kʊn,,kʊn,,kʊn,,kʊn,,kʊn,,kʊn,,kʊn,,kʊn,,kʊn,,kʊŋ,,kʊŋ,,kʊŋ,,kɔn,,kʊŋ,,kʊŋ,,kʊŋ,,kʊŋ,,kʊŋ,
kʊwtʃʰʊːr,kʊw,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,,kɔw,,kʊw,,kʊw,,kʊw,,kʊw,,kʊw,
kʊwʲʊːlax,kʊ+wʲ,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,,kʊ+wʲ,
kʊlkarax,kʊl,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,,kʊl,
kʊʃɪltʃax,kʊ+ʃ,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,,kʊ+ʃ,
kʊʃwaltʃax,kʊʃ,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kʊ+w,,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kʊʃ,,kɔs,,kʊʃ,,kʊʃ,,kʊʃ,
kʊtʰal,kʊ+tʰ,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,,kʊ+tʰ,
kʊtʰrax,kʊtʰ,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,,kʊtʰ,
kʊtamtʃ,kʊ+t,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,,kʊ+t,
kʊtʃʰaːt,kʊ+tʃʰ,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,,kʊ+tʃʰ,
kʊtʃʰtʊkaːr,kʊtʃʰ,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,,kʊtʃʰ,
kʊjtal,kʊj,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kʊj,,kɔj,,kɔj,,kɔj,,kʊj,,kʊj,,kʊj,
kʊjax,kʊ+j,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kʊ+j,,kɔ+j,,kɔ+j,,kɔ+j,,kʊ+j,,kʊ+j,,kʊ+j,
kʊrɪːlax,kʊ+r,kʊ+r,,kʊ+r,,kʊ+r,,kʊr,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,,kʊ+r,
kʊrwʊːl,kʊr,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,,kʊr,
kontʃuːr,kon,kon,,kon,,kon,,kon,,kon,,kon,,kon,,kon,,kon,,xon,,kon,,kon,,kon,,kon,,kon,,kon,,kon,,kon,
koxiːtǝx,ko+x,ko+x,,ko+x,,ko+x,,kox,,kox,,kox,,kox,,kox,,ko+x,,kox,,kox,,kox,,kɔ+x,,ko+x,,ko+x,,kox,,ko+x,,ko+x,
koliːx,ko+l,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,,ku+l,,ku+l,,ku+l,,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,,ko+l,
kolrox,kol,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,,kol,
koroːs,ko+r,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,,ko+r,
kortǝx,kor,kor,,kor,,kor,,kor,,kor,,kor,,kor,,kur,,kor,,kor,,kor,,kor,,kur,全,kor,全,kor,,kor,,kor,,kor,
kuŋkǝnǝx,kuŋ,kuŋ,,kuŋ,,kuŋ,,kuŋ,,kuŋ,,kuŋ,,kuŋ,,kuŋ,,kuŋ,,xoŋ,,xoŋ,,xoŋ,,kuŋ,,xuŋ,,xuŋ,,kuŋ,,kuŋ,,kuŋ,
kuntʃkeː,kun,无,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,,kun,
kuwuːr,ku+w,ko+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,xow,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,,ku+w,
kuwkǝr,kuw,kuw,,kuw,,kuw,,kuw,,kuw,,kuw,,kuw,,kuw,,kuw,,xow,,kuw,,kuw,,xow,,xow,,xow,,kuw,,kuw,,kuw,
kultkǝr,kul,kul,,kul,,kul,,kul,,kul,,kul,,kul,,kul,,kul,,xol,,kul,,kul,,xol,,xol,,xol,,kul,,kul,,kul,
kutkǝr,kut,kut,,kut,,kut,,kut,,kut,,kut,,kut,,kut,,kut,,kut,,kut,,kut,,xu+t,,xu+t,,xu+t,,kut,,kut,,kut,
kutiːx,ku+t,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+t,,ku+tʰ,全,ku+t,,xo+tʰ,,xo+tʰ,,ku+t,,ku+t,,ku+t,
kutʃǝː,ku+tʃ,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,,ku+tʃ,
kujtǝl,kuj,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,,kuj,
kujǝx,ku+j,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,,ku+j,
kurmǝl,kur,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,,kur,
kurǝː,ku+r,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,,ku+r,
manaː,ma+n,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,,ma+n,
mantax,man,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,,man,
maŋxaix,maŋ,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,,maŋ,
maxwɔt,max,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,,max,
maxaːn,ma+x,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,,ma+x,
maktʰax,mak,mak,,mak,,mak,,mak,,mak,,mak,,mak,,mak,,mak,,mak,,mak,,mak,,max,,mak,,max,,mak,,mak,,mak,
makat,ma+k,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,,ma+k,
maltʰʊːr,mal,mal,,mal,,mal,,mal,,mal,,mal,,mal,,mal,,mal,,mal,,mal,全,mal,,mal,,mal,,mal,,mal,半,mal,半,mal,
malaːn,ma+l,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,,ma+l,
maʃɪntax,ma+ʃ,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,man,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,,ma+ʃ,
maʃnaːr,maʃ,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,,maʃ,
matʰrax,matʰ,matʰ,,matʰ,,matʰ,,mat,,mat,,mat,,matʰ,半,matʰ,,matʰ,半,matʰ,,mar,,matʰ,全,matʰ,,matʰ,,matʰ,,matʰ,,matʰ,,matʰ,全
matak,ma+t,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,,ma+t,
matʃʰax,ma+tʃʰ,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,,ma+tʃʰ,全,ma+tʃʰ,半,ma+tʃʰ,全
matʃʊːlax,ma+tʃ,ma+tʃ,,ma+tʃ,,ma+tʃ,,无,,无,,无,,ma+tʃ,,ma+tʃ,,ma+tʃ,,ma+tʃ,,ma+tʃ,,无,,无,,无,,无,,ma+tʃ,,ma+tʃ,,ma+tʃ,
majaktæː,ma+j,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,,ma+j,
markaːn,mar,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,,mar,
